"eyeDataTimestamp","eyeDataRelativeTimestamp","frameTimestamp","isCalibrationValid","gazeHasValue","gazeOrigin_x","gazeOrigin_y","gazeOrigin_z","gazeDirection_x","gazeDirection_y","gazeDirection_z","gazePointHit","gazePoint_x","gazePoint_y","gazePoint_z","gazePoint_target_name","gazePoint_target_x","gazePoint_target_y","gazePoint_target_z","gazePoint_target_pos_x","gazePoint_target_pos_y","gazePoint_target_pos_z","gazePoint_target_rot_x","gazePoint_target_rot_y","gazePoint_target_rot_z","gazePoint_target_scale_x","gazePoint_target_scale_y","gazePoint_target_scale_z","gazePointLeftScreen_x","gazePointLeftScreen_y","gazePointLeftScreen_z","gazePointRightScreen_x","gazePointRightScreen_y","gazePointRightScreen_z","gazePointMonoScreen_x","gazePointMonoScreen_y","gazePointMonoScreen_z","GazePointWebcam_x","GazePointWebcam_y","GazePointWebcam_z","gazePointAOIHit","gazePointAOI_x","gazePointAOI_y","gazePointAOI_z","gazePointAOI_name","gazePointAOI_target_x","gazePointAOI_target_y","gazePointAOI_target_z","gazePointAOI_target_pos_x","gazePointAOI_target_pos_y","gazePointAOI_target_pos_z","gazePointAOI_target_rot_x","gazePointAOI_target_rot_y","gazePointAOI_target_rot_z","gazePointAOI_target_scale_x","gazePointAOI_target_scale_y","gazePointAOI_target_scale_z","GazePointAOIWebcam_x","GazePointAOIWebcam_y","GazePointAOIWebcam_z","info","velocity","modified","classification","eventIndex","eventType","eventDuration","fixation_x","fixation_y","fixation_z"
1644588280049,3913858.5864,1644588280104,"True",TRUE,5.82683,0.05703,-0.58918,0.99738,0.0527,-0.04963,"True",6.5864,0.09717,-0.62697,"SpatialMesh - 1057",0.40925,1.21283,-0.21593,5.42182,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,830.882,840.4001,0.75537,750.1151,841.2197,0.75427,791.6904,839.9894,0.75451,504.411,401.2166,0.70376,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",11.5188888320191,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
1644588280082,3913891.9203,1644588280137,"True",TRUE,5.82692,0.05695,-0.58886,0.99769,0.0422,-0.05326,"True",6.58661,0.08908,-0.62941,"SpatialMesh - 1057",0.41171,1.21333,-0.20787,5.42182,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,838.5938,846.1299,0.75604,758.0211,846.9431,0.75486,799.6298,845.7076,0.75513,507.7787,403.737,0.70437,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",19.0794011415271,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
1644588280116,3913925.2543,1644588280137,"True",TRUE,5.82673,0.05654,-0.5881,0.99772,0.03196,-0.05957,"True",6.58691,0.08088,-0.63349,"SpatialMesh - 1057",0.41578,1.21409,-0.1997,5.42182,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,847.348,825.4922,0.75775,766.941,826.1599,0.75647,808.614,825.0282,0.7568,511.7052,395.0071,0.70606,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",20.6698998736188,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
1644588280149,3913958.5882,1644588280170,"True",TRUE,5.82641,0.05582,-0.58616,0.99757,0.02465,-0.06521,"True",6.58709,0.07462,-0.63588,"SpatialMesh - 1057",0.41817,1.21455,-0.19345,5.42182,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,849.3235,816.9469,0.75895,769.0825,817.561,0.75765,810.7091,816.4691,0.75799,512.6345,391.4138,0.70727,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",15.107359232428,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
1644588280182,3913991.922,1644588280219,"True",TRUE,5.8258,0.05486,-0.58465,0.99738,0.01841,-0.07003,"True",6.58727,0.06891,-0.63811,"SpatialMesh - 1057",0.42041,1.21499,-0.18776,5.42182,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,851.2249,816.4116,0.76064,771.3116,817.0135,0.75931,812.8062,815.9288,0.75966,513.5279,391.2819,0.70894,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.8008745958681,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
1644588280216,3914025.256,1644588280235,"True",TRUE,5.8253,0.0541,-0.58309,0.99713,0.01927,-0.07324,"True",6.58732,0.06883,-0.63906,"SpatialMesh - 1057",0.42135,1.21514,-0.18768,5.42182,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,850.595,814.1455,0.76149,770.8286,814.7391,0.76016,812.2405,813.6625,0.76051,513.2936,390.3539,0.70979,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.13110199557807,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
1644588280249,3914058.59,1644588280280,"True",TRUE,5.82441,0.05323,-0.58111,0.99642,0.01882,-0.08249,"True",6.5876,0.06765,-0.64429,"SpatialMesh - 1057",0.42653,1.21597,-0.18654,5.42182,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,852.9631,824.3726,0.76335,773.6553,825.0074,0.762,814.8802,823.8953,0.76236,514.3713,394.8458,0.71161,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",11.9592271820848,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
1644588280282,3914091.9238,1644588280299,"True",TRUE,5.82366,0.05279,-0.57955,0.99524,0.01734,-0.09597,"True",6.58808,0.0661,-0.65326,"SpatialMesh - 1057",0.43541,1.21738,-0.18505,5.42183,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,854.0654,801.2141,0.76734,775.3198,801.7215,0.76596,816.2859,800.7078,0.76633,515.0604,385.1365,0.71563,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",20.220603486576,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
1644588280316,3914125.2578,1644588280335,"True",TRUE,5.8227,0.05265,-0.57801,0.99384,0.0207,-0.10888,"True",6.5885,0.0686,-0.6619,"SpatialMesh - 1057",0.44395,1.21868,-0.18761,5.42183,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,857.0344,777.4729,0.77129,778.8364,777.838,0.76985,819.5837,776.9329,0.77026,516.5596,375.1875,0.7196,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",19.8732531773887,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
1644588280349,3914158.5917,1644588280362,"True",TRUE,5.82177,0.05288,-0.57669,0.99289,0.02628,-0.11613,"True",6.58868,0.07317,-0.66639,"SpatialMesh - 1057",0.44836,1.21931,-0.19222,5.42183,-0.11035,-0.0924,89.55325,327.2091,231.2387,1,1,1,848.9621,777.1564,0.77395,771.2524,777.5623,0.77259,811.6227,776.6366,0.77296,513.1552,375.1678,0.7223,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",14.1598655504584,FALSE,"fixation",212,"fixation",1033.35149999987,6.58910366666667,0.0765076666666667,-0.675254333333333
