"eyeDataTimestamp","eyeDataRelativeTimestamp","frameTimestamp","isCalibrationValid","gazeHasValue","gazeOrigin_x","gazeOrigin_y","gazeOrigin_z","gazeDirection_x","gazeDirection_y","gazeDirection_z","gazePointHit","gazePoint_x","gazePoint_y","gazePoint_z","gazePoint_target_name","gazePoint_target_x","gazePoint_target_y","gazePoint_target_z","gazePoint_target_pos_x","gazePoint_target_pos_y","gazePoint_target_pos_z","gazePoint_target_rot_x","gazePoint_target_rot_y","gazePoint_target_rot_z","gazePoint_target_scale_x","gazePoint_target_scale_y","gazePoint_target_scale_z","gazePointLeftScreen_x","gazePointLeftScreen_y","gazePointLeftScreen_z","gazePointRightScreen_x","gazePointRightScreen_y","gazePointRightScreen_z","gazePointMonoScreen_x","gazePointMonoScreen_y","gazePointMonoScreen_z","GazePointWebcam_x","GazePointWebcam_y","GazePointWebcam_z","gazePointAOIHit","gazePointAOI_x","gazePointAOI_y","gazePointAOI_z","gazePointAOI_name","gazePointAOI_target_x","gazePointAOI_target_y","gazePointAOI_target_z","gazePointAOI_target_pos_x","gazePointAOI_target_pos_y","gazePointAOI_target_pos_z","gazePointAOI_target_rot_x","gazePointAOI_target_rot_y","gazePointAOI_target_rot_z","gazePointAOI_target_scale_x","gazePointAOI_target_scale_y","gazePointAOI_target_scale_z","GazePointAOIWebcam_x","GazePointAOIWebcam_y","GazePointAOIWebcam_z","info","velocity","modified","classification","eventIndex","eventType","eventDuration","fixation_x","fixation_y","fixation_z"
1644850299026,445834.3561,1644850299046,"True",TRUE,5.09988,0.0837,1.08109,0.89807,0.17557,-0.4033,"True",6.53422,0.36411,0.43696,"SpatialMesh - 1058",-1.05534,0.97712,-0.53965,5.39756,-0.1781,-0.44267,89.54287,335.0571,235.7566,1,1,1,1050.682,641.304,1.57414,1045.85,643.4634,1.56575,1053.562,641.9927,1.5697,612.3793,340.6709,1.51838,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95036625579985,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299059,445867.6901,1644850299093,"True",TRUE,5.09904,0.08403,1.07908,0.8966,0.17452,-0.407,"True",6.53392,0.36332,0.42774,"SpatialMesh - 1058",-1.04629,0.9782,-0.53893,5.39756,-0.1781,-0.44267,89.53439,334.7571,235.4539,1,1,1,1004.402,649.9659,1.58235,999.6306,652.4989,1.57485,1006.567,650.8259,1.57835,592.9457,344.2252,1.52708,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29152236160713,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299093,445901.0239,1644850299120,"True",TRUE,5.09818,0.08426,1.07641,0.89494,0.17428,-0.41076,"True",6.53364,0.3638,0.41757,"SpatialMesh - 1058",-1.03625,0.97953,-0.5395,5.39756,-0.1781,-0.44267,89.53103,334.6599,235.3555,1,1,1,983.0298,642.9061,1.58874,978.3262,645.5124,1.58164,984.8862,643.8152,1.58494,584.022,341.32,1.53374,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0578901452464,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299126,445934.3579,1644850299163,"True",TRUE,5.09747,0.0848,1.07317,0.88804,0.17694,-0.42436,"True",6.5334,0.37091,0.38698,"SpatialMesh - 1058",-1.00562,0.9847,-0.54677,5.39756,-0.1781,-0.44267,89.57021,336.0314,236.7388,1,1,1,922.7999,630.7515,1.60945,918.5223,633.6373,1.60347,923.904,631.8223,1.60622,558.9044,336.3733,1.55516,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.128688575194,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299159,445967.6918,1644850299173,"True",TRUE,5.09421,0.08321,1.06254,0.90157,0.1784,-0.39414,"True",6.53466,0.36824,0.43282,"SpatialMesh - 1058",-1.05084,0.97761,-0.5433,5.39788,-0.17681,-0.44229,89.54372,331.1133,231.8067,1,1,1,845.6954,624.908,1.59743,840.4755,628.3176,1.59303,845.0811,626.2487,1.59498,526.4727,333.5853,1.54412,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2282670570868,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299193,446001.0257,1644850299213,"True",TRUE,5.0934,0.08372,1.06044,0.89218,0.17803,-0.41513,"True",6.53435,0.37124,0.38997,"SpatialMesh - 1058",-1.00853,0.98421,-0.5466,5.39788,-0.17681,-0.44229,89.54372,331.1146,231.8078,1,1,1,836.498,618.8546,1.61553,831.9863,622.2549,1.61128,836.0944,620.2026,1.61316,522.7816,331.2826,1.56233,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9461740362931,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299226,446034.3597,1644850299253,"True",TRUE,5.09316,0.08428,1.05936,0.88908,0.17665,-0.4223,"True",6.53438,0.37064,0.37479,"SpatialMesh - 1058",-0.99355,0.9867,-0.5461,5.39788,-0.17681,-0.44229,89.54372,331.1158,231.8089,1,1,1,815.2203,618.2756,1.62266,810.9413,621.8098,1.61882,814.5925,619.6917,1.6205,513.9253,331.0699,1.56971,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6999824399107,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299259,446067.6936,1644850299283,"True",TRUE,5.09142,0.08515,1.0524,0.90672,0.16999,-0.38597,"True",6.53507,0.35581,0.43787,"SpatialMesh - 1058",-1.05581,0.97725,-0.53083,5.39788,-0.17681,-0.44229,89.54372,331.1169,231.8101,1,1,1,712.5859,613.5688,1.59676,706.9702,617.8612,1.59501,709.6287,615.3693,1.59564,470.7345,328.5124,1.54509,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9008698825327,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299293,446101.0275,1644850299343,"True",TRUE,5.09023,0.08489,1.04863,0.90393,0.1676,-0.39348,"True",6.53424,0.35262,0.42005,"SpatialMesh - 1058",-1.03808,0.97933,-0.52776,5.39788,-0.17681,-0.44229,89.54372,331.1176,231.8106,1,1,1,727.926,617.9856,1.60164,722.5719,622.1805,1.59958,725.3488,619.7302,1.60036,477.1891,330.441,1.54976,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5656088397018,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299326,446134.3615,1644850299343,"True",TRUE,5.09057,0.08507,1.04974,0.90531,0.16595,-0.39099,"True",6.53457,0.34976,0.42609,"SpatialMesh - 1058",-1.04408,0.9787,-0.52487,5.39788,-0.17681,-0.44229,89.54372,331.1176,231.8106,1,1,1,721.7829,614.6808,1.59928,716.2917,618.9081,1.59735,719.0374,616.4471,1.59807,474.6041,329.0295,1.54749,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66115880476982,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299359,446167.6954,1644850299374,"True",TRUE,5.09065,0.08514,1.04989,0.90735,0.16539,-0.38649,"True",6.535,0.34841,0.43465,"SpatialMesh - 1058",-1.05258,0.97775,-0.52346,5.39788,-0.17681,-0.44229,89.54372,331.1182,231.8112,1,1,1,723.6017,621.7626,1.59589,718.0246,626.0182,1.59393,720.8431,623.5305,1.59466,475.3171,331.916,1.54406,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.71572698706941,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299393,446201.0293,1644850299413,"True",TRUE,5.08996,0.08485,1.04868,0.91099,0.16513,-0.37793,"True",6.53571,0.3469,0.4489,"SpatialMesh - 1058",-1.06675,0.97615,-0.52185,5.39788,-0.17681,-0.44229,89.54372,331.1187,231.8118,1,1,1,726.0978,631.3756,1.59043,720.3642,635.672,1.58842,723.2993,633.1465,1.58918,476.2862,335.824,1.53853,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5238702268806,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299426,446234.3633,1644850299443,"True",TRUE,5.08956,0.0846,1.04775,0.91484,0.16588,-0.36817,"True",6.53635,0.34693,0.4655,"SpatialMesh - 1058",-1.08324,0.97409,-0.52176,5.39788,-0.17681,-0.44229,89.54372,331.1141,231.8073,1,1,1,739.3765,638.6747,1.5848,733.4629,642.9274,1.58254,736.6996,640.411,1.58342,481.774,338.8065,1.53272,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9692339223682,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299459,446267.6972,1644850299473,"True",TRUE,5.09003,0.08453,1.04912,0.91737,0.16622,-0.36169,"True",6.53247,0.34588,0.48042,"SpatialMesh - 1058",-1.09732,0.96785,-0.5206,5.39788,-0.17681,-0.44229,89.54372,331.1092,231.8024,1,1,1,762.0734,645.1588,1.57518,755.8119,649.3109,1.57248,759.5862,646.8327,1.57358,491.1762,341.4301,1.52281,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.54835744115,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299493,446301.0311,1644850299519,"True",TRUE,5.0905,0.08415,1.05058,0.92656,0.15803,-0.34134,"True",6.52084,0.3281,0.52365,"SpatialMesh - 1058",-1.13799,0.94947,-0.50247,5.39788,-0.17681,-0.44229,89.54287,331.1047,231.7976,1,1,1,766.2421,640.7386,1.54655,758.6218,644.8994,1.5438,763.1309,642.4222,1.54492,492.6628,339.2431,1.49418,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5763363435615,FALSE,"fixation",5,"fixation",833.348300000012,6.53374708333333,0.35663375,0.43494125
1644850299526,446334.3651,1644850299551,"True",FALSE,5.09087,0.08287,1.05154,0.94699,0.05409,-0.23486,NA,6.52656,0.17045,0.68956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"gap",6,"gap",133.335699999996,NA,NA,NA
1644850299559,446367.699,1644850299583,"True",FALSE,5.09123,0.0816,1.0525,0.96743,-0.04985,-0.12838,NA,6.53227,0.01279,0.85548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"gap",6,"gap",133.335699999996,NA,NA,NA
1644850299593,446401.0329,1644850299615,"True",TRUE,5.0916,0.08032,1.05346,0.98786,-0.15379,-0.0219,"True",6.53799,-0.14486,1.02139,"SpatialMesh - 1027",0.79103,0.88825,-0.02612,5.78928,-0.16163,1.94581,89.54243,331.1112,231.8044,1,1,1,295.8123,100.9051,1.39833,277.5867,108.6318,1.40349,279.721,105.2726,1.40063,295.4309,112.7681,1.35283,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"gap",6,"gap",133.335699999996,NA,NA,NA
1644850299626,446434.3668,1644850299647,"True",TRUE,5.09221,0.0794,1.05276,0.98719,-0.15912,-0.01214,"True",6.53805,-0.15365,1.03498,"SpatialMesh - 1027",0.77766,0.88615,-0.01722,5.78928,-0.16163,1.94581,89.54372,331.1111,231.8042,1,1,1,310.5242,131.444,1.40411,292.7631,138.9725,1.40906,294.9088,135.6621,1.40632,301.578,125.5084,1.35838,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9497898767642,FALSE,"fixation",7,"fixation",133.335699999996,6.53806666666667,-0.167816666666667,1.04805666666667
1644850299659,446467.7008,1644850299683,"True",TRUE,5.09452,0.07853,1.0585,0.98574,-0.16819,-0.00531,"True",6.53808,-0.16778,1.05072,"SpatialMesh - 1027",0.76222,0.88371,-0.00299,5.78928,-0.16163,1.94581,89.54329,331.1108,231.804,1,1,1,320.4091,170.58,1.41127,303.3144,177.9839,1.41612,305.2917,174.6707,1.41343,305.707,141.8174,1.36534,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7137500759369,FALSE,"fixation",7,"fixation",133.335699999996,6.53806666666667,-0.167816666666667,1.04805666666667
1644850299693,446501.0346,1644850299726,"True",TRUE,5.09618,0.07718,1.0615,0.98423,-0.17692,-0.00207,"True",6.53807,-0.18202,1.05847,"SpatialMesh - 1027",0.75467,0.88251,0.0113,5.78928,-0.16163,1.94581,89.54287,331.1107,231.8038,1,1,1,343.5077,192.7295,1.41947,326.8681,199.8402,1.42396,328.9958,196.6376,1.42144,315.4161,151.1579,1.37324,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8264416848861,FALSE,"fixation",7,"fixation",133.335699999996,6.53806666666667,-0.167816666666667,1.04805666666667
1644850299726,446534.3686,1644850299743,"True",FALSE,5.09711,0.07591,1.06219,0.98358,-0.18038,0.0024,NA,6.53808,-0.18837,1.06572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"gap",8,"gap",100.001799999969,NA,NA,NA
1644850299759,446567.7026,1644850299784,"True",TRUE,5.09805,0.07464,1.06289,0.98293,-0.18385,0.00688,"True",6.53809,-0.19472,1.07297,"SpatialMesh - 1027",0.74043,0.88025,0.0241,5.78928,-0.16163,1.94581,89.54287,331.1102,231.8035,1,1,1,367.9992,208.717,1.42506,351.6099,215.5295,1.42915,354.0112,212.4497,1.42684,325.6817,157.9042,1.37854,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"gap",8,"gap",100.001799999969,NA,NA,NA
1644850299793,446601.0364,1644850299813,"True",TRUE,5.09844,0.07364,1.05949,0.98854,-0.14671,-0.03574,"True",6.53792,-0.14,1.00745,"SpatialMesh - 1027",0.80477,0.89041,-0.03107,5.78928,-0.16163,1.94581,89.54243,331.1101,231.8035,1,1,1,459.8506,293.7681,1.43719,444.2532,299.6172,1.43974,447.75,296.8765,1.4382,363.9961,193.398,1.38942,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.010653074146,FALSE,"saccade",9,"saccade",66.6677999999956,NA,NA,NA
1644850299826,446634.3704,1644850299843,"True",TRUE,5.10032,0.0729,1.06572,0.98797,-0.15131,-0.03213,"True",6.53798,-0.14727,1.01897,"SpatialMesh - 1027",0.79344,0.88864,-0.02372,5.78928,-0.16163,1.94581,89.54329,331.11,231.8032,1,1,1,446.714,279.7143,1.43399,430.8945,285.6894,1.43676,434.287,282.9089,1.43511,358.4971,187.5107,1.3864,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0717804089334,FALSE,"fixation",10,"fixation",233.337600000028,6.53769666666667,-0.141246666666667,1.01368
1644850299859,446667.7043,1644850299903,"True",TRUE,5.1013,0.07226,1.06722,0.9879,-0.15159,-0.03277,"True",6.53798,-0.1482,1.01956,"SpatialMesh - 1027",0.79286,0.88855,-0.02278,5.78928,-0.16163,1.94581,89.54287,331.1098,231.803,1,1,1,433.918,266.1226,1.43077,417.881,272.2252,1.43375,421.1737,269.4036,1.43199,353.1395,181.8149,1.38335,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29386940575033,FALSE,"fixation",10,"fixation",233.337600000028,6.53769666666667,-0.141246666666667,1.01368
