"eyeDataTimestamp","eyeDataRelativeTimestamp","frameTimestamp","isCalibrationValid","gazeHasValue","gazeOrigin_x","gazeOrigin_y","gazeOrigin_z","gazeDirection_x","gazeDirection_y","gazeDirection_z","gazePointHit","gazePoint_x","gazePoint_y","gazePoint_z","gazePoint_target_name","gazePoint_target_x","gazePoint_target_y","gazePoint_target_z","gazePoint_target_pos_x","gazePoint_target_pos_y","gazePoint_target_pos_z","gazePoint_target_rot_x","gazePoint_target_rot_y","gazePoint_target_rot_z","gazePoint_target_scale_x","gazePoint_target_scale_y","gazePoint_target_scale_z","gazePointLeftScreen_x","gazePointLeftScreen_y","gazePointLeftScreen_z","gazePointRightScreen_x","gazePointRightScreen_y","gazePointRightScreen_z","gazePointMonoScreen_x","gazePointMonoScreen_y","gazePointMonoScreen_z","GazePointWebcam_x","GazePointWebcam_y","GazePointWebcam_z","gazePointAOIHit","gazePointAOI_x","gazePointAOI_y","gazePointAOI_z","gazePointAOI_name","gazePointAOI_target_x","gazePointAOI_target_y","gazePointAOI_target_z","gazePointAOI_target_pos_x","gazePointAOI_target_pos_y","gazePointAOI_target_pos_z","gazePointAOI_target_rot_x","gazePointAOI_target_rot_y","gazePointAOI_target_rot_z","gazePointAOI_target_scale_x","gazePointAOI_target_scale_y","gazePointAOI_target_scale_z","GazePointAOIWebcam_x","GazePointAOIWebcam_y","GazePointAOIWebcam_z","info","velocity","modified","classification","eventIndex","eventType","eventDuration","fixation_x","fixation_y","fixation_z"
1644834743630,313441.0405,1644834743651,"True",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"gap",1,"gap",66.6680000000051,NA,NA,NA
1644834743664,313474.3746,1644834743686,"True",TRUE,4.59889,0.05268,0.75689,0.99955,0.02683,-0.0135,"True",6.53227,0.10458,0.73079,"SpatialMesh - 1027",0.94557,0.89062,-0.23001,5.83557,-0.11519,1.82921,89.54889,327.6669,226.7667,1,1,1,612.5233,503.3736,1.94046,615.013,505.4796,1.94262,612.0691,504.2959,1.94132,431.3479,286.196,1.89145,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"gap",1,"gap",66.6680000000051,NA,NA,NA
1644834743697,313507.7085,1644834743731,"True",TRUE,4.59841,0.05285,0.75351,0.99951,0.02847,-0.01329,"True",6.53187,0.10791,0.72781,"SpatialMesh - 1027",0.94855,0.89078,-0.23336,5.83557,-0.11519,1.82921,89.54889,327.6669,226.7667,1,1,1,613.6584,508.6068,1.94032,616.1881,510.7165,1.94246,613.2422,509.5216,1.94117,431.8047,288.3417,1.89127,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97905170565861,FALSE,"fixation",2,"fixation",233.337800000038,6.533165,0.116085,0.733678333333333
1644834743730,313541.0425,1644834743751,"True",TRUE,4.59818,0.0529,0.75242,0.99958,0.02644,-0.01226,"True",6.53225,0.10406,0.72871,"SpatialMesh - 1027",0.94761,0.89101,-0.2295,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,613.8655,506.4918,1.94106,616.3983,508.5937,1.94319,613.4551,507.4066,1.94191,431.9017,287.4824,1.89202,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52099304575977,FALSE,"fixation",2,"fixation",233.337800000038,6.533165,0.116085,0.733678333333333
1644834743764,313574.3765,1644834743784,"True",TRUE,4.59762,0.0529,0.75145,0.99964,0.02469,-0.01099,"True",6.53261,0.1007,0.73018,"SpatialMesh - 1027",0.94612,0.8911,-0.22613,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,615.2717,502.3937,1.94169,617.7827,504.472,1.94378,614.8721,503.304,1.94252,432.5,285.8125,1.89265,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26450542418403,FALSE,"fixation",2,"fixation",233.337800000038,6.533165,0.116085,0.733678333333333
1644834743797,313607.7105,1644834743811,"True",TRUE,4.59741,0.05288,0.75168,0.99969,0.02243,-0.01103,"True",6.53302,0.09632,0.73031,"SpatialMesh - 1027",0.94593,0.8915,-0.22176,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,616.6994,501.8834,1.94241,619.2227,503.9472,1.94448,616.3292,502.7874,1.94323,433.099,285.6135,1.89336,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89786898449107,FALSE,"fixation",2,"fixation",233.337800000038,6.533165,0.116085,0.733678333333333
1644834743830,313641.0444,1644834743901,"True",TRUE,4.59705,0.05287,0.75109,0.99975,0.02025,-0.01004,"True",6.53346,0.0921,0.73164,"SpatialMesh - 1027",0.94457,0.8917,-0.21753,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,615.0031,497.3251,1.9428,617.5001,499.3918,1.9449,614.5916,498.2386,1.94364,432.4084,283.7453,1.89379,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93491871404278,FALSE,"fixation",2,"fixation",233.337800000038,6.533165,0.116085,0.733678333333333
1644834743864,313674.3784,1644834743901,"True",TRUE,4.59652,0.0532,0.75082,0.99732,0.07314,0.00134,"True",6.53578,0.19542,0.75342,"SpatialMesh - 1027",0.92215,0.8893,-0.32071,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,596.7958,595.3268,1.94394,600.2723,597.7881,1.94659,596.5905,596.2634,1.94505,424.6108,323.8696,1.89474,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.3335330131545,FALSE,"fixation",2,"fixation",233.337800000038,6.533165,0.116085,0.733678333333333
1644834743897,313707.7124,1644834743931,"True",FALSE,4.59573,0.0535,0.74742,0.99587,0.08917,0.00413,NA,6.53708,0.2274,0.75549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"gap",3,"gap",100.002000000037,NA,NA,NA
1644834743930,313741.0463,1644834743971,"True",TRUE,4.59495,0.05379,0.74402,0.99443,0.10519,0.00692,"True",6.53838,0.25937,0.75755,"SpatialMesh - 1027",0.91724,0.89073,-0.38465,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,591.5705,645.2733,1.94958,595.6855,647.8823,1.95242,591.606,646.1951,1.95079,422.3542,344.3755,1.90022,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"gap",3,"gap",100.002000000037,NA,NA,NA
1644834743964,313774.3804,1644834743983,"True",TRUE,4.59434,0.05424,0.73847,0.9871,0.15923,0.0169,"True",6.54375,0.36869,0.77184,"SpatialMesh - 1027",0.90156,0.89271,-0.49389,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,580.6764,745.0864,1.95566,585.9179,747.9676,1.95889,581.1107,745.9669,1.95707,417.6211,385.313,1.906,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.9780157245084,FALSE,"fixation",4,"fixation",300.005799999984,6.54267375,0.40225375,0.7943025
1644834743997,313807.7143,1644834744021,"True",TRUE,4.594,0.05437,0.74096,0.98693,0.16032,0.01631,"True",6.544,0.37113,0.77319,"SpatialMesh - 1027",0.90018,0.89269,-0.49632,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,579.2875,744.6719,1.95667,584.5601,747.5604,1.95993,579.7153,745.5566,1.95809,417.0525,385.1465,1.90703,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36777211564927,FALSE,"fixation",4,"fixation",300.005799999984,6.54267375,0.40225375,0.7943025
1644834744030,313841.0482,1644834744041,"True",TRUE,4.5936,0.05452,0.7399,0.98538,0.16851,0.02509,"True",6.54669,0.38851,0.78964,"SpatialMesh - 1027",0.88342,0.89212,-0.5136,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,564.0704,759.2775,1.95876,569.5959,762.283,1.96238,564.3832,760.1946,1.96037,410.7138,391.103,1.90926,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2867132269714,FALSE,"fixation",4,"fixation",300.005799999984,6.54267375,0.40225375,0.7943025
1644834744064,313874.3823,1644834744100,"True",TRUE,4.59288,0.05474,0.73911,0.98394,0.17606,0.0295,"True",6.54825,0.40463,0.79773,"SpatialMesh - 1027",0.87508,0.89204,-0.52967,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,552.3223,769.3606,1.96084,558.0504,772.4509,1.96474,552.5502,770.3023,1.96259,405.8275,395.2155,1.91145,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1761806680577,FALSE,"fixation",4,"fixation",300.005799999984,6.54267375,0.40225375,0.7943025
1644834744097,313907.7162,1644834744121,"True",TRUE,4.59253,0.05487,0.73776,0.98303,0.18029,0.03403,"True",6.54955,0.4138,0.8055,"SpatialMesh - 1027",0.86715,0.8918,-0.53879,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,544.4576,774.6389,1.96235,550.3116,777.7822,1.96644,544.6237,775.5976,1.96419,402.5612,397.3655,1.91305,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0825802173652,FALSE,"fixation",4,"fixation",300.005799999984,6.54267375,0.40225375,0.7943025
1644834744130,313941.0502,1644834744171,"True",TRUE,4.59197,0.05515,0.73647,0.98229,0.18372,0.03696,"True",6.5504,0.42143,0.81015,"SpatialMesh - 1027",0.86238,0.89171,-0.5464,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,539.8187,772.772,1.96477,545.7476,775.9382,1.96896,539.9493,773.7457,1.96666,400.659,396.6036,1.91554,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46318308212901,FALSE,"fixation",4,"fixation",300.005799999984,6.54267375,0.40225375,0.7943025
1644834744164,313974.3842,1644834744191,"True",TRUE,4.5915,0.05539,0.73542,0.98175,0.18598,0.03988,"True",6.51026,0.41888,0.81336,"Sphere",0.40637,-0.09629,-0.27495,6.52431,0.42449,0.83327,357.3756,91.55651,359.5358,0.05,0.05,0.05,536.7771,774.734,1.92519,541.5674,777.9409,1.92938,536.2792,775.7228,1.92708,399.104,397.0935,1.87598,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95227727541072,FALSE,"fixation",4,"fixation",300.005799999984,6.54267375,0.40225375,0.7943025
1644834744197,314007.7181,1644834744231,"True",TRUE,4.59114,0.05553,0.73573,0.9817,0.1883,0.02873,"True",6.54849,0.43096,0.79301,"SpatialMesh - 1027",0.87952,0.89303,-0.55604,5.83557,-0.11519,1.8292,89.54889,327.6669,226.7667,1,1,1,555.3185,773.1089,1.96627,561.2244,776.1847,1.97012,555.6849,774.0367,1.96799,407.0992,396.8027,1.91683,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3326748616337,FALSE,"fixation",4,"fixation",300.005799999984,6.54267375,0.40225375,0.7943025
1644834744230,314041.0521,1644834744261,"True",FALSE,4.59134,0.05536,0.74435,0.97591,0.16898,-0.08112,NA,6.53778,0.39237,0.58248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"gap",5,"gap",100.001999999979,NA,NA,NA
1644834744264,314074.3861,1644834744301,"True",TRUE,4.59154,0.05518,0.75298,0.97012,0.14966,-0.19098,"True",6.52706,0.35378,0.37195,"SpatialMesh - 1058",-1.12251,0.95199,-0.48156,5.37795,-0.12907,-0.54708,89.54889,327.6669,226.7667,1,1,1,938.0245,690.744,1.97725,943.5419,691.0848,1.97243,944.311,690.4573,1.97463,566.5619,364.2722,1.92296,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"gap",5,"gap",100.001999999979,NA,NA,NA
1644834744297,314107.7201,1644834744311,"True",TRUE,4.59166,0.05515,0.7558,0.96986,0.1502,-0.1919,"True",6.52686,0.35485,0.37289,"SpatialMesh - 1058",-1.1234,0.95161,-0.48263,5.37795,-0.12907,-0.54708,89.54889,327.6669,226.7667,1,1,1,937.1782,691.2893,1.9772,942.6956,691.6392,1.9724,943.4514,691.0062,1.97459,566.2076,364.4933,1.92291,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22504227226443,FALSE,"fixation",6,"fixation",133.335900000005,6.52753333333333,0.354243333333333,0.36965
1644834744330,314141.054,1644834744361,"True",TRUE,4.59139,0.05513,0.75444,0.9697,0.15017,-0.19269,"True",6.52752,0.35496,0.36972,"SpatialMesh - 1058",-1.12041,0.95285,-0.48276,5.37795,-0.12907,-0.54708,89.54889,327.6669,226.7667,1,1,1,936.77,691.0762,1.9785,942.3206,691.4269,1.9737,943.0535,690.794,1.97589,566.044,364.4147,1.92422,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56849008696659,FALSE,"fixation",6,"fixation",133.335900000005,6.52753333333333,0.354243333333333,0.36965
