HololensPos,CubePos,CubeRot,HeadRot
4.054281,-0.004205301,0.798897,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2276236,0.6024467,-0.1588736,0.7483346
4.054112,-0.00383068,0.7984656,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2262962,0.6032179,-0.158152,0.7482688
4.054143,-0.003454329,0.7979873,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2249774,0.6039391,-0.1575876,0.7482038
4.054036,-0.003186665,0.7975897,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2237312,0.6045898,-0.1569234,0.7481915
4.054013,-0.002938329,0.797173,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2224792,0.6052301,-0.156292,0.7481794
4.053975,-0.002595621,0.796869,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2212698,0.6056724,-0.1557019,0.7483032
4.053834,-0.002309081,0.7964221,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2201653,0.6059138,-0.1551225,0.7485538
4.053817,-0.002128482,0.7961448,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2193009,0.6060444,-0.1545952,0.7488109
4.053811,-0.00197218,0.7958693,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2185965,0.6061,-0.154209,0.7490514
4.05384,-0.001608794,0.795694,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2180593,0.6060933,-0.1537204,0.7493138
4.053896,-0.001409359,0.7955779,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2175861,0.6059184,-0.1530626,0.7497274
4.05399,-0.001159202,0.7955211,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2171928,0.6057534,-0.152439,0.7501016
4.054098,-0.0009073168,0.7954687,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2168728,0.6053369,-0.1518257,0.7506546
4.054164,-0.0007073209,0.7954046,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2167751,0.6047878,-0.1510953,0.7512726
4.054318,-0.0005631084,0.7953519,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2168592,0.6041644,-0.1504574,0.7518777
4.054363,-0.0003762133,0.7953496,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2170505,0.6034819,-0.1496855,0.7525244
4.054659,-0.0001568291,0.7952996,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2174221,0.6027636,-0.1489977,0.753129
4.054879,0.0001274822,0.7953554,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2174405,0.6022682,-0.1481251,0.7536919
4.05508,0.0002380339,0.7954242,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2175756,0.6017509,-0.1471297,0.754261
4.055511,0.0004122248,0.795531,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2176182,0.6013621,-0.1460142,0.7547753
4.055828,0.0005294299,0.7956108,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2176506,0.6008006,-0.1450002,0.7554083
4.056202,0.0006145192,0.7957276,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2177877,0.6002367,-0.1440506,0.7559986
4.056612,0.000740014,0.7958458,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2179383,0.5996298,-0.1432465,0.7565894
4.057138,0.0007683448,0.7960033,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2180724,0.5989426,-0.1424231,0.7572501
4.057559,0.0005716905,0.7961569,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2182668,0.5981345,-0.14185,0.7579402
4.05813,0.0004400471,0.7962297,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2187135,0.5973201,-0.1416486,0.7584911
4.058622,0.0002255822,0.7963132,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2192708,0.5965329,-0.1417687,0.7589273
4.059193,0.0001113536,0.7965865,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2198444,0.5957997,-0.1426951,0.7591636
4.059782,-0.0003368957,0.7965891,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2208969,0.5949393,-0.1429652,0.7594819
4.06058,-0.0003273729,0.7968583,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2219751,0.5943233,-0.1438562,0.7594816
4.060977,-0.0006885296,0.7971114,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.222792,0.5936291,-0.1450658,0.7595553
4.061488,-0.00104163,0.7972849,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2239271,0.5927942,-0.1460205,0.7596906
4.062005,-0.001473043,0.7974755,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2252293,0.5920188,-0.1473185,0.7596597
4.062442,-0.001695914,0.7976798,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2263903,0.591239,-0.1487843,0.7596362
4.062937,-0.002202979,0.7978887,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2277768,0.5906335,-0.1503451,0.7593854
4.063343,-0.00230319,0.7982733,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2290351,0.5902302,-0.1518742,0.7590162
4.063623,-0.00251141,0.798697,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2303459,0.5896888,-0.153027,0.7588088
4.063958,-0.002674959,0.7990437,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2314736,0.5889339,-0.1537232,0.7589111
4.064185,-0.002877971,0.7993444,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.232551,0.5881703,-0.1544803,0.7590202
4.064617,-0.002857088,0.7996821,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2333455,0.587658,-0.1551497,0.7590365
4.064882,-0.003101862,0.8000273,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2341612,0.587202,-0.1557164,0.7590223
4.065238,-0.003166017,0.8004744,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2348596,0.5868926,-0.1559836,0.7589909
4.065464,-0.003085848,0.8009023,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2354106,0.5865191,-0.1560445,0.7590964
4.065781,-0.003168939,0.8012934,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2358868,0.5862594,-0.1558342,0.7591924
4.066065,-0.003077728,0.801713,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2362171,0.5859883,-0.1555165,0.7593641
4.066295,-0.003083291,0.8020897,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2363735,0.5857732,-0.1549846,0.7595901
4.066516,-0.003101849,0.8024923,6.215744,-1.640423,1.549617,0.0007749686,0.9999269,-0.009450237,-0.007505872,0.2366008,0.5855698,-0.1545489,0.7597649
